video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
Duwoe_70lv8,Malayalam chathu💀🥲🤣🤣 #paramsundari #pardesiyasong #pardesi #bheegisaree #janvi #malayalamtroll,aniiii.iiiiiii,UCb-sXJLi1WK8V0oMGq0u1Qg,https://www.youtube.com/shorts/Duwoe_70lv8,32.0,1468104.0,
3zc6fZ9ITWs,"Share this to that ""മാന്യൻ "" 😅 #relatable #genz #funny #asiavillemalayalam",Asiaville Malayalam,UCq6GEVYEsW6UXPZVfRsyAgA,https://www.youtube.com/shorts/3zc6fZ9ITWs,60.0,10495395.0,
27U1vNbi06M,എല്ലാർക്കും എന്തൊരു സ്നേഹം 😑😕 #comedy #youtubeshorts #funny #youtube #malayalam #kingini,Gayathri_kingini,UCTJnxTrQ3Bkz6E4JRD33FOg,https://www.youtube.com/shorts/27U1vNbi06M,91.0,4285467.0,
noKMXFDykJk,❤️😊#lovestatus#life#lifeisbutadream#malayalam#music,🌿Sweet Creations 🌼,UC2hg6u9D9GbrqgbKDwqgxFw,https://www.youtube.com/shorts/noKMXFDykJk,8.0,4397.0,
8Wl1B4rJAN0,Save food🧇 #shorts #malayalamcomedy #malayalam #food,Sanulal S,UCk7fCcOVNrEQONJqOkiwutQ,https://www.youtube.com/shorts/8Wl1B4rJAN0,42.0,4704941.0,
7KpUSldlLw0,സാറ്റ് കളി🫣 |HIDE & SEEK |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/7KpUSldlLw0,60.0,16496342.0,
g_PF_BOlz-0,കടലില്‍ പോയപ്പോള്‍ RC Excavator വാങ്ങിയ കഥ 😱 | #trending #unboxing #shorts,i am Noel,UCAMNaRNK1eJxJsVdYUuuuQQ,https://www.youtube.com/shorts/g_PF_BOlz-0,125.0,633705.0,
1dp4ObIjeC4,ഭാര്യ..❤️☺️ #youtube #youtubevideo #youtubeshorts #shorts #shortvideo #malayalam,Kopico_couple_official,UCO_muIje8pSrdhuQNrhYzkA,https://www.youtube.com/shorts/1dp4ObIjeC4,59.0,279201.0,
lJdJAXxEop4,ബാബുവേ...😭 |APRIL FOOL|Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/lJdJAXxEop4,60.0,8620912.0,
3mEALXpOquw,ഫൂ .. ഫൂ 💨|PAKRU & SUBRU |Fun Da |Malayalam Comedy |Shorts|,Fun Da.,UC4P7fgvQinbOJDEJ9lluZWA,https://www.youtube.com/shorts/3mEALXpOquw,59.0,4263082.0,
UBeDlc0OKsY,അനുഭവം 🙄 #youtubeshorts #sstrolls #foryou #malayalam #minivlog #emotional #comedy #trollmallu,BlAcK hUndEr 45🖤,UCm4B3lHMWrFQBwEZAj3wxmA,https://www.youtube.com/shorts/UBeDlc0OKsY,60.0,3742564.0,
_vjnfIalvVE,Angu Vaana Konilu in 5 Languages with AMMA! 🎤🎶,Sanathan Shree Krishnan,UCsQabXg6YSgHIjSSis-tafA,https://www.youtube.com/shorts/_vjnfIalvVE,60.0,4995377.0,
