video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date
xK4SuwK5Rek,Don’t worry #marathi #marathimulgi #shorts #youtubeshorts #viral,Anjali bai offical ,UC8IkvPCE_7-SoLoVZq8bMnA,https://www.youtube.com/shorts/xK4SuwK5Rek,15.0,8740849.0,
4cWjkl7iBVk,only फेकू🤣 #youtubeshorts #marathi #maharashtra #comedy #marathilive #marathimulgi #funny #pune,Pooja Dalal,UCsgfZF79Ive0YF83BfeF03g,https://www.youtube.com/shorts/4cWjkl7iBVk,92.0,1135083.0,
U_7wwZiky5E,Marathi DJs before the drop | Manish Kharage #shorts,Manish Kharage,UCF_lEagt2u1g7C3W-xTj50w,https://www.youtube.com/shorts/U_7wwZiky5E,12.0,14846494.0,
mBrwHLZfW2o,KRUSHNA MURARI | Dj Marathi Song | Gautami Patil | Gayatri Shelar | Gavlan #Lavani #Gaani #Shorts,Lavani Queen,UC1sJqBtAvdNO4dM1afeamqA,https://www.youtube.com/shorts/mBrwHLZfW2o,34.0,4675726.0,
3SFLGpszjPU,Learn Marathi Pronouns | Learn Marathi Easily | With Shruti,Learn Marathi Easily,UC7hk-rBGSEKl9359bmlABAg,https://www.youtube.com/watch?v=3SFLGpszjPU,743.0,962540.0,
rTJJCfR9wmM,Shaky (Official #Video) Sanju Rathod Ft. Isha Malviya | G-Spark | New #Marathi Songs,RPJ_2k4,UCQQLnQhoBEkDy8zUnm0OvUg,https://www.youtube.com/shorts/rTJJCfR9wmM,16.0,2558282.0,
KWkoVUoXgGw,Mulakshare marathi | मुळाक्षरे | Marathi Alphabets | अ ते ज्ञ शब्द वाचन,Yuvraj Ghogare,UCBsq1nDpnBik9-aumjLDb0w,https://www.youtube.com/watch?v=KWkoVUoXgGw,1030.0,767894.0,
iPtP8iZVP_U,Marathi Swar | Learn Marathi Alphabets | मराठी स्वर,Y Kids Camp TV,UCJPfvbTHM6c0eF4FR2zetsA,https://www.youtube.com/watch?v=iPtP8iZVP_U,53.0,190711.0,
0VzmnmmL9Ms,marathi mulakshare |  learn marathi mulakshare | मराठी मुळाक्षरे | मराठी वर्णमाला | अआ इ ई,Yuvraj Ghogare,UCBsq1nDpnBik9-aumjLDb0w,https://www.youtube.com/watch?v=0VzmnmmL9Ms,207.0,273235.0,
5uz_d40PESg,Paaru Marathi | Ep - 527 | Preview | Aug 21 2025 | Zee Marathi,Zee Marathi,UC82o9tQyo_cJhtyoFi-ROEw,https://www.youtube.com/watch?v=5uz_d40PESg,31.0,34210.0,
